ODO,Year,Age,Mileage,Engine,Power,Seats,Fuel_Diesel,Fuel_Petrol,Transmission_Automatic,Transmission_Manual,Owner_First,Owner_Fourth & Above,Owner_Second,Owner_Third,Price_Category
11813,2012,10,8.390442979791695,4568.953906447412,472.397531192429,2.8616636276154526,0.2872212092051508,0.7127787907948492,1.0,0.0,0.2872212092051508,0.0,0.0,0.7127787907948492,0
8724,2011,11,7.2333158521001995,4938.132561472794,523.3244826997748,2.360742793116969,0.1202475977056564,0.8797524022943436,1.0,0.0,0.1202475977056564,0.0,0.0,0.8797524022943436,0
24089,2016,6,12.988899062232521,3101.827442049624,270.0123789349323,4.852337256377715,0.9507790854592384,0.04922091454076161,1.0,0.0,0.9507790854592384,0.0,0.0,0.04922091454076161,0
20725,2015,7,11.728609689579741,3503.919765705511,325.47966012672134,4.3067574413765115,0.7689191471255038,0.2310808528744962,1.0,0.0,0.7689191471255038,0.0,0.0,0.2310808528744962,0
23101,2016,6,12.618883022023544,3219.8801786877266,286.297356173567,4.692157152391145,0.8973857174637149,0.10261428253628513,1.0,0.0,0.8973857174637149,0.0,0.0,0.10261428253628513,0
20260,2015,7,11.55459280493527,3559.4394384254138,333.13841190400325,4.231425456681935,0.743808485560645,0.25619151443935495,1.0,0.0,0.743808485560645,0.0,0.0,0.25619151443935495,0
10582,2012,10,7.929111843178717,4716.140507176314,492.70142681536674,2.6619531788652453,0.22065105962174847,0.7793489403782515,1.0,0.0,0.22065105962174847,0.0,0.0,0.7793489403782515,0
22444,2016,6,12.372791718538087,3298.3950231330864,297.12821440777543,4.585624120579258,0.8618747068597528,0.13812529314024724,1.0,0.0,0.8618747068597528,0.0,0.0,0.13812529314024724,0
9106,2011,11,7.376355519506869,4892.496096157332,517.0290860823095,2.4226647270592503,0.1408882423530835,0.8591117576469165,1.0,0.0,0.1408882423530835,0.0,0.0,0.8591117576469165,0
15748,2013,9,9.864596263805769,4098.628811071492,407.5177690532814,3.4998252224267397,0.4999417408089133,0.5000582591910867,1.0,0.0,0.4999417408089133,0.0,0.0,0.5000582591910867,0
18985,2015,7,11.077009897165293,3711.811128047264,354.15757306848275,4.024679609162464,0.6748932030541548,0.3251067969458452,1.0,0.0,0.6748932030541548,0.0,0.0,0.3251067969458452,0
20577,2015,7,11.673269958360045,3521.5757751898905,327.915247142884,4.282800847774911,0.7609336159249703,0.23906638407502967,1.0,0.0,0.7609336159249703,0.0,0.0,0.23906638407502967,0
20523,2015,7,11.65322011760773,3527.9726291442003,328.79767159157893,4.274121263033649,0.7580404210112165,0.2419595789887835,1.0,0.0,0.7580404210112165,0.0,0.0,0.2419595789887835,0
20560,2015,7,11.666838426587343,3523.6277400888002,328.19830878655995,4.280016634886295,0.7600055449620985,0.2399944550379015,1.0,0.0,0.7600055449620985,0.0,0.0,0.2399944550379015,0
12283,2012,10,8.56630431261452,4512.845766927749,464.65760240296845,2.9377940747249003,0.31259802490830013,0.6874019750916999,1.0,0.0,0.31259802490830013,0.0,0.0,0.6874019750916999,0
17402,2014,8,10.48396935323874,3901.0193015857353,380.25820306813625,3.7679521009691515,0.5893173669897172,0.41068263301028285,1.0,0.0,0.5893173669897172,0.0,0.0,0.41068263301028285,0
21120,2015,7,11.876846377408707,3456.625203398174,318.95553461621125,4.370929167709398,0.7903097225697991,0.20969027743020086,1.0,0.0,0.7903097225697991,0.0,0.0,0.20969027743020086,0
6933,2011,11,6.562432108372273,5152.176422566941,552.8511121134858,2.070316930031287,0.023438976677095713,0.9765610233229043,1.0,0.0,0.023438976677095713,0.0,0.0,0.9765610233229043,0
13056,2013,9,8.855974140985207,4420.427297876148,451.90878600281553,3.063192268824765,0.3543974229415884,0.6456025770584116,1.0,0.0,0.3543974229415884,0.0,0.0,0.6456025770584116,0
23789,2016,6,12.876389093358522,3137.723479737995,274.9641163817678,4.803631642146547,0.9345438807155155,0.06545611928448447,1.0,0.0,0.9345438807155155,0.0,0.0,0.06545611928448447,0
12112,2012,10,8.502461817349893,4533.214563035986,467.46740919311435,2.9101566308873994,0.30338554362913317,0.6966144563708668,1.0,0.0,0.30338554362913317,0.0,0.0,0.6966144563708668,0
20964,2015,7,11.818504027068446,3475.2391913638767,321.52327153594865,4.345672738990669,0.7818909129968897,0.21810908700311027,1.0,0.0,0.7818909129968897,0.0,0.0,0.21810908700311027,0
10831,2012,10,8.022599597878738,4686.3134616291645,488.5868863848463,2.702424068345774,0.234141356115258,0.765858643884742,1.0,0.0,0.234141356115258,0.0,0.0,0.765858643884742,0
19295,2015,7,11.193173667435133,3674.7493537230766,349.04502618070484,4.074966955599624,0.6916556518665415,0.30834434813345846,1.0,0.0,0.6916556518665415,0.0,0.0,0.30834434813345846,0
7135,2011,11,6.638121901401074,5128.027774314896,549.5198874563741,2.1030830741995987,0.034361024733199574,0.9656389752668004,1.0,0.0,0.034361024733199574,0.0,0.0,0.9656389752668004,0
13780,2013,9,9.127338479216768,4333.849151868936,439.96562248757374,3.180666008318947,0.39355533610631555,0.6064446638936845,1.0,0.0,0.39355533610631555,0.0,0.0,0.6064446638936845,0
22581,2016,6,12.424128947522982,3282.016002456953,294.86878369487596,4.607848029230728,0.8692826764102427,0.1307173235897573,1.0,0.0,0.8692826764102427,0.0,0.0,0.1307173235897573,0
12573,2012,10,8.67505760543866,4478.148287788618,459.87120206943854,2.9848734222678175,0.32829114075593924,0.6717088592440608,1.0,0.0,0.32829114075593924,0.0,0.0,0.6717088592440608,0
19992,2015,7,11.45411691730704,3591.496031144897,337.5605108544521,4.187929401431619,0.7293098004772062,0.27069019952279383,1.0,0.0,0.7293098004772062,0.0,0.0,0.27069019952279383,0
17138,2014,8,10.385169774069587,3932.5410720825607,384.60652509506156,3.725181720376444,0.5750605734588147,0.42493942654118533,1.0,0.0,0.5750605734588147,0.0,0.0,0.42493942654118533,0
10326,2012,10,7.833247999414437,4746.725638282061,496.92054259431416,2.620453679400189,0.20681789313339627,0.7931821068666037,1.0,0.0,0.20681789313339627,0.0,0.0,0.7931821068666037,0
15832,2014,8,9.895879675768633,4088.647912969055,406.1409377908466,3.513367825008066,0.5044559416693554,0.49554405833064463,1.0,0.0,0.5044559416693554,0.0,0.0,0.49554405833064463,0
19224,2015,7,11.166525125575934,3683.251507554345,350.21786965358444,4.063430790292612,0.6878102634308706,0.3121897365691294,1.0,0.0,0.6878102634308706,0.0,0.0,0.3121897365691294,0
14408,2013,9,9.362343040195155,4258.8715062234505,429.6227089091598,3.2823995845000673,0.42746652816668906,0.5725334718333109,1.0,0.0,0.42746652816668906,0.0,0.0,0.5725334718333109,0
18436,2014,8,10.87136473060352,3777.421728807448,363.2083343673775,3.935655727533992,0.6452185758446639,0.3547814241553361,1.0,0.0,0.6452185758446639,0.0,0.0,0.3547814241553361,0
20286,2015,7,11.564338166847485,3556.3302039105647,332.70950347929545,4.235644228072504,0.7452147426908345,0.25478525730916546,1.0,0.0,0.7452147426908345,0.0,0.0,0.25478525730916546,0
20703,2015,7,11.720682892053691,3506.4487915828695,325.8285307249097,4.303325927295971,0.7677753090986569,0.23222469090134312,1.0,0.0,0.7677753090986569,0.0,0.0,0.23222469090134312,0
17501,2014,8,10.521095250716613,3889.1743723904137,378.62423499732074,3.78402391805914,0.5946746393530467,0.40532536064695335,1.0,0.0,0.5946746393530467,0.0,0.0,0.40532536064695335,0
11479,2012,10,8.26528968697199,4608.883766537508,477.9057208475531,2.8074847129748877,0.2691615709916292,0.7308384290083708,1.0,0.0,0.2691615709916292,0.0,0.0,0.7308384290083708,0
21325,2015,7,11.953482915937247,3432.1744982485925,315.5826422278701,4.404105158414392,0.8013683861381309,0.19863161386186912,1.0,0.0,0.8013683861381309,0.0,0.0,0.19863161386186912,0
20992,2015,7,11.828873434571161,3471.9308565892015,321.0668979012693,4.350161659987515,0.7833872199958384,0.21661278000416162,1.0,0.0,0.7833872199958384,0.0,0.0,0.21661278000416162,0
8178,2011,11,7.028878827551643,5003.3577074001905,532.3220718032827,2.2722419166890226,0.09074730556300759,0.9092526944369924,1.0,0.0,0.09074730556300759,0.0,0.0,0.9092526944369924,0
18150,2014,8,10.764290953205883,3811.5833625485993,367.9208166337959,3.88930344294627,0.6297678143154233,0.3702321856845767,1.0,0.0,0.6297678143154233,0.0,0.0,0.3702321856845767,0
11101,2012,10,8.123637054089796,4654.077701790398,484.1400719339989,2.7461632268786995,0.24872107562623313,0.7512789243737669,1.0,0.0,0.24872107562623313,0.0,0.0,0.7512789243737669,0
8405,2011,11,7.113822644704632,4976.256584784713,528.5835632561455,2.3090141319067667,0.10300471063558891,0.8969952893644111,1.0,0.0,0.10300471063558891,0.0,0.0,0.8969952893644111,0
22153,2016,6,12.263640778974505,3333.219370517658,301.93211578827936,4.538372631590695,0.8461242105302316,0.15387578946976843,1.0,0.0,0.8461242105302316,0.0,0.0,0.15387578946976843,0
9882,2012,10,7.666896782576836,4799.799597939771,504.2419164955361,2.5484401656176776,0.1828133885392259,0.8171866114607741,1.0,0.0,0.1828133885392259,0.0,0.0,0.8171866114607741,0
24191,2016,6,13.027102738887594,3089.6386499739583,268.3309761384248,4.8688756445400845,0.9562918815133613,0.04370811848663869,1.0,0.0,0.9562918815133613,0.0,0.0,0.04370811848663869,0
18031,2014,8,10.719632267823826,3825.8316097895413,369.88631433098607,3.8699706787116126,0.6233235595705375,0.37667644042946247,1.0,0.0,0.6233235595705375,0.0,0.0,0.37667644042946247,0
12775,2013,9,8.750937781934686,4453.938898144648,456.53159834197993,3.017721983521509,0.33924066117383633,0.6607593388261637,1.0,0.0,0.33924066117383633,0.0,0.0,0.6607593388261637,0
7654,2011,11,6.832649098035018,5065.964335388828,540.958445180277,2.1872939818333412,0.062431327277780335,0.9375686727222197,1.0,0.0,0.062431327277780335,0.0,0.0,0.9375686727222197,0
15494,2013,9,9.769183422946838,4129.070050774104,411.71703549801066,3.458520962314649,0.486173654104883,0.513826345895117,1.0,0.0,0.486173654104883,0.0,0.0,0.513826345895117,0
22983,2016,6,12.574535643608364,3234.0291041820933,288.24915277048325,4.672959153077214,0.8909863843590713,0.10901361564092871,1.0,0.0,0.8909863843590713,0.0,0.0,0.10901361564092871,0
20402,2015,7,11.607619040972939,3542.5215440705388,330.8046453828649,4.254380537217722,0.751460179072574,0.248539820927426,1.0,0.0,0.751460179072574,0.0,0.0,0.248539820927426,0
19136,2015,7,11.13358763115274,3693.760136727459,351.66749963902083,4.049172134698156,0.6830573782327186,0.3169426217672814,1.0,0.0,0.6830573782327186,0.0,0.0,0.3169426217672814,0
21463,2015,7,12.00516642179737,3415.6849987598866,313.30797133503637,4.426478970475053,0.808826323491684,0.19117367650831596,1.0,0.0,0.808826323491684,0.0,0.0,0.19117367650831596,0
22696,2016,6,12.467136347243564,3268.294593974673,292.9759616292516,4.62646595118769,0.8754886503958965,0.12451134960410348,1.0,0.0,0.8754886503958965,0.0,0.0,0.12451134960410348,0
12095,2012,10,8.496091580007985,4535.24697209269,467.74777317425173,2.9073989523844093,0.3024663174614697,0.6975336825385303,1.0,0.0,0.3024663174614697,0.0,0.0,0.6975336825385303,0
9114,2011,11,7.379222019775103,4891.581546071753,516.9029269795951,2.4239056362662783,0.1413018787554261,0.8586981212445739,1.0,0.0,0.1413018787554261,0.0,0.0,0.8586981212445739,0
9141,2011,11,7.389389604027349,4888.337602524608,516.4554358977863,2.428307187890627,0.14276906263020894,0.8572309373697911,1.0,0.0,0.14276906263020894,0.0,0.0,0.8572309373697911,0
20646,2015,7,11.699031086167174,3513.3567486990446,326.7814601326136,4.2939528511546206,0.7646509503848735,0.23534904961512648,1.0,0.0,0.7646509503848735,0.0,0.0,0.23534904961512648,0
22286,2016,6,12.313402859874792,3317.3428970875666,299.7420097746304,4.559914657954455,0.8533048859848185,0.14669511401518154,1.0,0.0,0.8533048859848185,0.0,0.0,0.14669511401518154,0
12229,2012,10,8.54606267097795,4519.303814497512,465.54846830472235,2.9290314592978133,0.309677153099271,0.690322846900729,1.0,0.0,0.309677153099271,0.0,0.0,0.690322846900729,0
7517,2011,11,6.780983232456659,5082.448206787638,543.2323396970735,2.1649278062582935,0.05497593541943124,0.9450240645805688,1.0,0.0,0.05497593541943124,0.0,0.0,0.9450240645805688,0
12373,2012,10,8.599994482143602,4502.096998554184,463.1748460239829,2.9523785636985287,0.31745952123284293,0.6825404787671571,1.0,0.0,0.31745952123284293,0.0,0.0,0.6825404787671571,0
12634,2012,10,8.69810476431729,4470.795146622579,458.85686102211065,2.9948505473235016,0.33161684910783396,0.668383150892166,1.0,0.0,0.33161684910783396,0.0,0.0,0.668383150892166,0
15739,2013,9,9.86098533020434,4099.780870839568,407.67669181640355,3.498262047707506,0.4994206825691687,0.5005793174308313,1.0,0.0,0.4994206825691687,0.0,0.0,0.5005793174308313,0
13054,2013,9,8.855125449577198,4420.698070849179,451.94613822207134,3.062824869946839,0.35427495664894637,0.6457250433510536,1.0,0.0,0.35427495664894637,0.0,0.0,0.6457250433510536,0
15554,2013,9,9.791747067511471,4121.871173698722,410.7239746621936,3.468288773814489,0.48942959127149643,0.5105704087285036,1.0,0.0,0.48942959127149643,0.0,0.0,0.5105704087285036,0
22780,2016,6,12.498726113804379,3258.2159541671745,291.5856472279458,4.64014117480709,0.8800470582690302,0.11995294173096982,1.0,0.0,0.8800470582690302,0.0,0.0,0.11995294173096982,0
12273,2012,10,8.562603829438503,4514.026397274382,464.8204663811337,2.936192133956062,0.31206404465202064,0.6879359553479794,1.0,0.0,0.31206404465202064,0.0,0.0,0.6879359553479794,0
21344,2015,7,11.960604491736675,3429.9023764459184,315.2692106811421,4.407188091660897,0.8023960305536325,0.1976039694463675,1.0,0.0,0.8023960305536325,0.0,0.0,0.1976039694463675,0
9063,2011,11,7.360372940558064,4897.59529991719,517.7325040591328,2.4157458617134475,0.13858195390448258,0.8614180460955174,1.0,0.0,0.13858195390448258,0.0,0.0,0.8614180460955174,0
22459,2016,6,12.378510773281098,3296.5703723341258,296.8765099782489,4.5880999018532895,0.8626999672844298,0.13730003271557023,1.0,0.0,0.8626999672844298,0.0,0.0,0.13730003271557023,0
7380,2011,11,6.729959805876839,5098.72710955358,545.4779594816109,2.142839742803826,0.04761324760127539,0.9523867523987246,1.0,0.0,0.04761324760127539,0.0,0.0,0.9523867523987246,0
18916,2015,7,11.051259258309138,3720.026808063275,355.2908984438259,4.013532146454172,0.6711773821513907,0.32882261784860933,1.0,0.0,0.6711773821513907,0.0,0.0,0.32882261784860933,0
12747,2013,9,8.74016579059611,4457.375676333622,457.0056903128696,3.01305878380784,0.33768626126928003,0.66231373873072,1.0,0.0,0.33768626126928003,0.0,0.0,0.66231373873072,0
11091,2012,10,8.1198517385202,4655.285397710222,484.3066695167878,2.7445245621299565,0.24817485404331885,0.7518251459566812,1.0,0.0,0.24817485404331885,0.0,0.0,0.7518251459566812,0
21521,2015,7,12.026787406040533,3408.78687521564,312.35639843544556,4.43583870391365,0.8119462346378834,0.1880537653621166,1.0,0.0,0.8119462346378834,0.0,0.0,0.1880537653621166,0
7503,2011,11,6.775954563574304,5084.052591621532,543.4536591789088,2.1627508933222095,0.05425029777406987,0.9457497022259301,1.0,0.0,0.05425029777406987,0.0,0.0,0.9457497022259301,0
12289,2012,10,8.568532467839741,4512.134879308273,464.5595378512091,2.9387586440864677,0.3129195480288226,0.6870804519711774,1.0,0.0,0.3129195480288226,0.0,0.0,0.6870804519711774,0
22382,2016,6,12.349449730042274,3305.842228986513,298.1555313617759,4.575519363654664,0.8585064545515545,0.1414935454484455,1.0,0.0,0.8585064545515545,0.0,0.0,0.1414935454484455,0
22563,2016,6,12.417409759187086,3284.1597434974537,295.16450554804317,4.604939289691379,0.868313096563793,0.13168690343620704,1.0,0.0,0.868313096563793,0.0,0.0,0.13168690343620704,0
19543,2015,7,11.285933481030398,3645.1545560522063,344.9625235621542,4.115122719060778,0.7050409063535927,0.29495909364640727,1.0,0.0,0.7050409063535927,0.0,0.0,0.29495909364640727,0
20226,2015,7,11.541905665531923,3563.4872400445774,333.69679249823434,4.2259331885419575,0.7419777295139859,0.2580222704860141,1.0,0.0,0.7419777295139859,0.0,0.0,0.2580222704860141,0
19037,2015,7,11.096622061525151,3705.5539137038804,353.29441143359725,4.033169723603962,0.6777232412013204,0.32227675879867956,1.0,0.0,0.6777232412013204,0.0,0.0,0.32227675879867956,0
11167,2012,10,8.14854112141661,4646.132118405177,483.04400547877833,2.756944208405459,0.252314736135153,0.747685263864847,1.0,0.0,0.252314736135153,0.0,0.0,0.747685263864847,0
22651,2016,6,12.450189008815359,3273.7016019493853,293.721840160363,4.61912944104561,0.8730431470152034,0.12695685298479664,1.0,0.0,0.8730431470152034,0.0,0.0,0.12695685298479664,0
9623,2012,10,7.570189151156837,4830.653937488057,508.4981686720295,2.506575390111185,0.168858463370395,0.831141536629605,1.0,0.0,0.168858463370395,0.0,0.0,0.831141536629605,0
24007,2016,6,12.958310894760642,3111.586524052557,271.3586114138534,4.8390956254375075,0.9463652084791692,0.05363479152083084,1.0,0.0,0.9463652084791692,0.0,0.0,0.05363479152083084,0
19773,2015,7,11.372032384940551,3617.6849057570626,341.1731778633668,4.1523949718357365,0.7174649906119122,0.28253500938808784,1.0,0.0,0.7174649906119122,0.0,0.0,0.28253500938808784,0
15296,2013,9,9.695046706562845,4152.723193620426,414.97990685401624,3.426427145698201,0.4754757152327337,0.5245242847672663,1.0,0.0,0.4754757152327337,0.0,0.0,0.5245242847672663,0
22208,2016,6,12.284249278313625,3326.644277871367,301.0251039126038,4.5472940598760285,0.8490980199586761,0.15090198004132394,1.0,0.0,0.8490980199586761,0.0,0.0,0.15090198004132394,0
17907,2014,8,10.673057812466265,3840.6910788798104,371.93612802276897,3.849808576825223,0.616602858941741,0.38339714105825895,1.0,0.0,0.616602858941741,0.0,0.0,0.38339714105825895,0
9613,2012,10,7.56617061835845,4831.936040809447,508.67503050514756,2.5048357655231386,0.16827858850771282,0.8317214114922872,1.0,0.0,0.16827858850771282,0.0,0.0,0.8317214114922872,0
9525,2011,11,7.533455606183803,4842.373687550882,510.11486870331026,2.490673422590391,0.16355780753013027,0.8364421924698697,1.0,0.0,0.16355780753013027,0.0,0.0,0.8364421924698697,0
16654,2014,8,10.203943747265697,3990.3608044438015,392.58256234977813,3.646728894920215,0.5489096316400717,0.45109036835992833,1.0,0.0,0.5489096316400717,0.0,0.0,0.45109036835992833,0
21499,2015,7,12.018873158734841,3411.311896975075,312.70471667905827,4.432412622828935,0.8108042076096451,0.1891957923903549,1.0,0.0,0.8108042076096451,0.0,0.0,0.1891957923903549,0
11672,2012,10,8.337738889795931,4585.769020874632,474.717119568866,2.8388480042406625,0.27961600141355425,0.7203839985864458,1.0,0.0,0.27961600141355425,0.0,0.0,0.7203839985864458,0
15955,2014,8,9.942017514732239,4073.9277452997144,404.11034026070234,3.533340915468502,0.5111136384895005,0.48888636151049947,1.0,0.0,0.5111136384895005,0.0,0.0,0.48888636151049947,0
